timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-08-29T21:30:03,codecarbon,43b7b74c-e93e-46d4-a273-93ee90cc3493,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25840.47657455504,0.1496511185373857,5.7913451443363206e-06,12.841690315519998,151.70730116699372,38.0,0.0890780618994052,1.1690087132617784,0.2635620487842506,1.5216488239454362,Brazil,BRA,,,,Linux-6.9.3-76060903-generic-x86_64-with-glibc2.35,3.11.5,3.0.4,32,Intel(R) Core(TM) i9-14900KF,1,1 x NVIDIA RTX A5000,-43.2192,-22.8305,125.63405227661131,machine,N,1.0
2025-09-05T15:04:23,codecarbon,bc0f0339-8d98-4629-b648-93109ec3c60e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,623.285648101999,0.003603576517339924,5.7815810909706825e-06,12.8068105808,157.5355158694394,38.0,0.0021429728073399626,0.02814250306954058,0.0063555998678211795,0.03664107574470171,Brazil,BRA,são paulo,,,Linux-6.14.0-29-generic-x86_64-with-glibc2.39,3.11.5,3.0.4,32,Intel(R) Core(TM) i9-14900KF,1,1 x NVIDIA RTX A5000,-46.6351,-23.6293,125.63413619995117,machine,N,1.0
