timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-03T18:47:48,codecarbon,2c0ae4b0-9224-4b82-9c1a-e577ddd0cc24,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2578.4938718099147,0.019577232647124677,7.592506951890829e-06,12.836077423261543,223.67624861519107,38.0,0.008892487978982552,0.16386855692807245,0.026299766163070323,0.19906081107012522,Brazil,BRA,,,,Linux-6.9.3-76060903-generic-x86_64-with-glibc2.35,3.11.5,3.0.4,32,Intel(R) Core(TM) i9-14900KF,1,1 x NVIDIA RTX A5000,-43.2192,-22.8305,125.63405227661133,machine,N,1.0
