timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-03T21:36:18,codecarbon,3034a546-69a1-4fc5-bae0-8334fbfbf3f1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,29835.120388159005,0.22510266497381087,7.5448887768909375e-06,12.803891209142863,214.56104878732546,38.0,0.10256699479945693,1.881950596670384,0.3043206662864016,2.288838257756242,Brazil,BRA,são paulo,,,Linux-6.14.0-29-generic-x86_64-with-glibc2.39,3.11.5,3.0.4,32,Intel(R) Core(TM) i9-14900KF,1,1 x NVIDIA RTX A5000,-46.6351,-23.6293,125.63413619995117,machine,N,1.0
